Annee,Subdivision,AgeQ80,Sexe,PartPopulationMoyenne
1991,Iles Sous-Le-Vent,15-19 ans,1,-0.0992874600866556
1991,Iles Sous-Le-Vent,15-19 ans,2,0.104933706374054
1991,Iles Sous-Le-Vent,20-24 ans,1,-0.082445013245128
1991,Iles Sous-Le-Vent,20-24 ans,2,0.0852862452726979
1991,Iles Sous-Le-Vent,25-29 ans,1,-0.0881179435511592
1991,Iles Sous-Le-Vent,25-29 ans,2,0.0915117438511104
1991,Iles Sous-Le-Vent,30-34 ans,1,-0.0772040058566012
1991,Iles Sous-Le-Vent,30-34 ans,2,0.0792570730641228
1991,Iles Sous-Le-Vent,35-39 ans,1,-0.0696523521859346
1991,Iles Sous-Le-Vent,35-39 ans,2,0.0728086105815395
1991,Iles Sous-Le-Vent,40-44 ans,1,-0.0541753683644801
1991,Iles Sous-Le-Vent,40-44 ans,2,0.0515430554678174
1991,Iles Sous-Le-Vent,45-49 ans,1,-0.0478580428000552
1991,Iles Sous-Le-Vent,45-49 ans,2,0.044326376817469
1991,Iles Sous-Le-Vent,50-54 ans,1,-0.0371768955257077
1991,Iles Sous-Le-Vent,50-54 ans,2,0.0299211644496343
1991,Iles Sous-Le-Vent,55-59 ans,1,-0.0294577871775524
1991,Iles Sous-Le-Vent,55-59 ans,2,0.0279861562812957
1991,Iles Sous-Le-Vent,60-64 ans,1,-0.021311328915985
1991,Iles Sous-Le-Vent,60-64 ans,2,0.0177015570632144
1991,Iles Sous-Le-Vent,65-69 ans,1,-0.013200313351126
1991,Iles Sous-Le-Vent,65-69 ans,2,0.0156936653567565
1991,Iles Sous-Le-Vent,70-74 ans,1,-0.00798350764841062
1991,Iles Sous-Le-Vent,70-74 ans,2,0.0091568603087475
1991,Iles Sous-Le-Vent,75-79 ans,1,-0.00510616121760547
1991,Iles Sous-Le-Vent,75-79 ans,2,0.00714149714871062
1991,Iles Sous-Le-Vent,80 ans et plus,1,-0.00307775048367561
1991,Iles Sous-Le-Vent,80 ans et plus,2,0.00536807964497422
1991,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.129179326464211
1991,Iles Sous-Le-Vent,Moins de 5 ans,2,0.12884148124156
1991,Marquises,05-09 ans,1,-0.134767826315943
1991,Marquises,05-09 ans,2,0.144576945822177
1991,Marquises,10-14 ans,1,-0.122188313778272
1991,Marquises,10-14 ans,2,0.126695039211944
1991,Marquises,15-19 ans,1,-0.110831114492202
1991,Marquises,15-19 ans,2,0.11679770362061
1991,Marquises,20-24 ans,1,-0.0942534452994704
1991,Marquises,20-24 ans,2,0.0890753625059709
1991,Marquises,25-29 ans,1,-0.0719937384790941
1991,Marquises,25-29 ans,2,0.076861527751426
1991,Marquises,30-34 ans,1,-0.0679973373906428
1991,Marquises,30-34 ans,2,0.0720752582891164
1991,Marquises,35-39 ans,1,-0.0624945138543465
1991,Marquises,35-39 ans,2,0.0591113488019713
1991,Marquises,40-44 ans,1,-0.0421634432513094
1991,Marquises,40-44 ans,2,0.0419918509749726
1991,Marquises,45-49 ans,1,-0.0384315266323635
1991,Marquises,45-49 ans,2,0.0361494578703131
1991,Marquises,50-54 ans,1,-0.0378093454662492
1991,Marquises,50-54 ans,2,0.036853649934552
1991,Marquises,55-59 ans,1,-0.0313291102203236
1991,Marquises,55-59 ans,2,0.0294283869984352
1991,Marquises,60-64 ans,1,-0.0243906720894169
1991,Marquises,60-64 ans,2,0.0214347710090701
1991,Marquises,65-69 ans,1,-0.0165728413845569
1991,Marquises,65-69 ans,2,0.019378931449273
1991,Marquises,70-74 ans,1,-0.0104125581531439
1991,Marquises,70-74 ans,2,0.0115793711898943
1991,Marquises,75-79 ans,1,-0.00589811861778389
1991,Marquises,75-79 ans,2,0.00805199716236958
1991,Marquises,80 ans et plus,1,-0.00271088743892091
1991,Marquises,80 ans et plus,2,0.00142992760358653
1991,Marquises,Moins de 5 ans,1,-0.131234163326214
1991,Marquises,Moins de 5 ans,2,0.109589848883682
1991,Australes,05-09 ans,1,-0.150783205730036
1991,Australes,05-09 ans,2,0.169796759541577
1991,Australes,10-14 ans,1,-0.128661950201444
1991,Australes,10-14 ans,2,0.13559224400826
1991,Australes,15-19 ans,1,-0.115452984874773
1991,Australes,15-19 ans,2,0.125288298991335
1991,Australes,20-24 ans,1,-0.0960684504795736
1991,Australes,20-24 ans,2,0.0881731861414405
1991,Australes,25-29 ans,1,-0.0848509984749791
1991,Australes,25-29 ans,2,0.0738366108487348
1991,Australes,30-34 ans,1,-0.0692807723788167
1991,Australes,30-34 ans,2,0.0716890266955764
1991,Australes,35-39 ans,1,-0.0621323217287922
1991,Australes,35-39 ans,2,0.0553770737470481
1991,Australes,40-44 ans,1,-0.0405994497712188
1991,Australes,40-44 ans,2,0.0395371511081812
1991,Australes,45-49 ans,1,-0.0339685799895173
1991,Australes,45-49 ans,2,0.0382582872317613
1991,Australes,50-54 ans,1,-0.032841636971598
1991,Australes,50-54 ans,2,0.035357684042262
1991,Australes,55-59 ans,1,-0.0320883748845768
1991,Australes,55-59 ans,2,0.0311270931724462
1991,Australes,60-64 ans,1,-0.0229636765745652
1991,Australes,60-64 ans,2,0.0207355073488409
1991,Australes,65-69 ans,1,-0.0180094541275517
1991,Australes,65-69 ans,2,0.0184180230353647
1991,Australes,70-74 ans,1,-0.00847764027703524
1991,Australes,70-74 ans,2,0.0106372107160106
1991,Australes,75-79 ans,1,-0.00522759954909168
1991,Australes,75-79 ans,2,0.00634511752571772
1991,Australes,80 ans et plus,1,-0.000923385247666871
1991,Australes,80 ans et plus,2,0.00502358641446688
1991,Australes,Moins de 5 ans,1,-0.117018183510772
1991,Australes,Moins de 5 ans,2,0.0677394245524402
1991,Tuamotu-Gambier,05-09 ans,1,-0.122635877153024
1991,Tuamotu-Gambier,05-09 ans,2,0.161263567968904
1991,Tuamotu-Gambier,10-14 ans,1,-0.0903557375235597
1991,Tuamotu-Gambier,10-14 ans,2,0.124135393801065
1991,Tuamotu-Gambier,15-19 ans,1,-0.0941017223529853
1991,Tuamotu-Gambier,15-19 ans,2,0.106819139137612
1991,Tuamotu-Gambier,20-24 ans,1,-0.111082987289612
1991,Tuamotu-Gambier,20-24 ans,2,0.0960255716672137
1991,Tuamotu-Gambier,25-29 ans,1,-0.111210055403561
1991,Tuamotu-Gambier,25-29 ans,2,0.0859097125964349
1991,Tuamotu-Gambier,30-34 ans,1,-0.0944947078444695
1991,Tuamotu-Gambier,30-34 ans,2,0.065946443095245
1991,Tuamotu-Gambier,35-39 ans,1,-0.0761628182529559
1991,Tuamotu-Gambier,35-39 ans,2,0.0556285888643205
1991,Tuamotu-Gambier,40-44 ans,1,-0.0470595918498848
1991,Tuamotu-Gambier,40-44 ans,2,0.0358315994369897
1991,Tuamotu-Gambier,45-49 ans,1,-0.0374263982443923
1991,Tuamotu-Gambier,45-49 ans,2,0.0360965351180505
1991,Tuamotu-Gambier,50-54 ans,1,-0.0359003186109736
1991,Tuamotu-Gambier,50-54 ans,2,0.0382337526468476
1991,Tuamotu-Gambier,55-59 ans,1,-0.0309194168463167
1991,Tuamotu-Gambier,55-59 ans,2,0.0299798874715492
1991,Tuamotu-Gambier,60-64 ans,1,-0.0192926844199976
1991,Tuamotu-Gambier,60-64 ans,2,0.02176834509171
1991,Tuamotu-Gambier,65-69 ans,1,-0.016580495471275
1991,Tuamotu-Gambier,65-69 ans,2,0.0162152346673545
1991,Tuamotu-Gambier,70-74 ans,1,-0.00834441998620343
1991,Tuamotu-Gambier,70-74 ans,2,0.0128802652986869
1991,Tuamotu-Gambier,75-79 ans,1,-0.00513300482158576
1991,Tuamotu-Gambier,75-79 ans,2,0.00714272451072005
1991,Tuamotu-Gambier,80 ans et plus,1,-0.00101633453391864
1991,Tuamotu-Gambier,80 ans et plus,2,0.00412070126697387
1991,Tuamotu-Gambier,Moins de 5 ans,1,-0.0941703054740901
1991,Tuamotu-Gambier,Moins de 5 ans,2,0.0970973170024219
1992,Iles Du Vent,05-09 ans,1,-0.111960601548356
1992,Iles Du Vent,05-09 ans,2,0.11565120178117
1992,Iles Du Vent,10-14 ans,1,-0.0994042065278473
1992,Iles Du Vent,10-14 ans,2,0.101115984331684
1992,Iles Du Vent,15-19 ans,1,-0.0931615416766788
1992,Iles Du Vent,15-19 ans,2,0.0964911412665329
1992,Iles Du Vent,20-24 ans,1,-0.112483755288569
1992,Iles Du Vent,20-24 ans,2,0.11053720007899
1992,Iles Du Vent,25-29 ans,1,-0.0951589156364645
1992,Iles Du Vent,25-29 ans,2,0.0929463826907179
1992,Iles Du Vent,30-34 ans,1,-0.0809183509807676
1992,Iles Du Vent,30-34 ans,2,0.0793711537117441
1992,Iles Du Vent,35-39 ans,1,-0.0722061692781001
1992,Iles Du Vent,35-39 ans,2,0.0708630992709578
1992,Iles Du Vent,40-44 ans,1,-0.0576705753996919
1992,Iles Du Vent,40-44 ans,2,0.0534267217552927
1992,Iles Du Vent,45-49 ans,1,-0.0480292452952254
1992,Iles Du Vent,45-49 ans,2,0.0432381153745123
1992,Iles Du Vent,50-54 ans,1,-0.0379594153954247
1992,Iles Du Vent,50-54 ans,2,0.0343314041884785
1992,Iles Du Vent,55-59 ans,1,-0.0295435276472495
1992,Iles Du Vent,55-59 ans,2,0.0270134323452295
1992,Iles Du Vent,60-64 ans,1,-0.0204364383709442
1992,Iles Du Vent,60-64 ans,2,0.0230359976858758
1992,Iles Du Vent,65-69 ans,1,-0.0131279434662215
1992,Iles Du Vent,65-69 ans,2,0.0148902668987354
1992,Iles Du Vent,70-74 ans,1,-0.00736839039548344
1992,Iles Du Vent,70-74 ans,2,0.0089923116295462
1992,Iles Du Vent,75-79 ans,1,-0.00474144004708805
1992,Iles Du Vent,75-79 ans,2,0.00655865195219585
1992,Iles Du Vent,80 ans et plus,1,-0.00210257915609499
1992,Iles Du Vent,80 ans et plus,2,0.00465116253586823
1992,Iles Du Vent,Moins de 5 ans,1,-0.122547935265086
1992,Iles Du Vent,Moins de 5 ans,2,0.121494465653803
1992,Iles Sous-Le-Vent,05-09 ans,1,-0.114515679546157
1992,Iles Sous-Le-Vent,05-09 ans,2,0.114966711096561
1992,Iles Sous-Le-Vent,10-14 ans,1,-0.103829302310121
1992,Iles Sous-Le-Vent,10-14 ans,2,0.104088535192859
1992,Iles Sous-Le-Vent,15-19 ans,1,-0.097153642608036
1992,Iles Sous-Le-Vent,15-19 ans,2,0.0999086748394513
1992,Iles Sous-Le-Vent,20-24 ans,1,-0.0956024637161753
1992,Iles Sous-Le-Vent,20-24 ans,2,0.0957670102642596
1992,Iles Sous-Le-Vent,25-29 ans,1,-0.0895932284359535
1992,Iles Sous-Le-Vent,25-29 ans,2,0.0921394915221377
1992,Iles Sous-Le-Vent,30-34 ans,1,-0.0785331322529314
1992,Iles Sous-Le-Vent,30-34 ans,2,0.0803659466901468
1992,Iles Sous-Le-Vent,35-39 ans,1,-0.0696143131383483
1992,Iles Sous-Le-Vent,35-39 ans,2,0.0714064791937811
1992,Iles Sous-Le-Vent,40-44 ans,1,-0.0568271636905264
1992,Iles Sous-Le-Vent,40-44 ans,2,0.0539628469371422
1992,Iles Sous-Le-Vent,45-49 ans,1,-0.0399429043901465
1992,Iles Sous-Le-Vent,45-49 ans,2,0.0434957819875525
1992,Iles Sous-Le-Vent,50-54 ans,1,-0.0380493098592253
1992,Iles Sous-Le-Vent,50-54 ans,2,0.0354545500540106
1992,Iles Sous-Le-Vent,55-59 ans,1,-0.0301346097495198
1992,Iles Sous-Le-Vent,55-59 ans,2,0.027684334203703
1992,Iles Sous-Le-Vent,60-64 ans,1,-0.0212947555596364
1992,Iles Sous-Le-Vent,60-64 ans,2,0.0208319131040565
1992,Iles Sous-Le-Vent,65-69 ans,1,-0.0138803708679704
1992,Iles Sous-Le-Vent,65-69 ans,2,0.0157337655611757
1992,Iles Sous-Le-Vent,70-74 ans,1,-0.00794773246682008
1992,Iles Sous-Le-Vent,70-74 ans,2,0.00814807527073393
1992,Iles Sous-Le-Vent,75-79 ans,1,-0.00501266770973689
1992,Iles Sous-Le-Vent,75-79 ans,2,0.00693545660876595
1992,Iles Sous-Le-Vent,80 ans et plus,1,-0.00316724223393892
1992,Iles Sous-Le-Vent,80 ans et plus,2,0.00521075320843544
1992,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.126940363901932
1992,Iles Sous-Le-Vent,Moins de 5 ans,2,0.122668751970301
1992,Marquises,05-09 ans,1,-0.137102752672928
1992,Marquises,05-09 ans,2,0.146815938792276
1992,Marquises,10-14 ans,1,-0.119166445153287
1992,Marquises,10-14 ans,2,0.121879210812922
1992,Marquises,15-19 ans,1,-0.109677796483352
1992,Marquises,15-19 ans,2,0.113989511839907
1992,Marquises,20-24 ans,1,-0.0923405801025197
1992,Marquises,20-24 ans,2,0.0919636360073082
1992,Marquises,25-29 ans,1,-0.0747935208156943
1992,Marquises,25-29 ans,2,0.0769835416898098
1992,Marquises,30-34 ans,1,-0.0697813088651295
1992,Marquises,30-34 ans,2,0.0785171832966954
1992,Marquises,35-39 ans,1,-0.063819030132383
1992,Marquises,35-39 ans,2,0.0596900059651564
1992,Marquises,40-44 ans,1,-0.0443060601138087
1992,Marquises,40-44 ans,2,0.0466504483383634
1992,Marquises,45-49 ans,1,-0.0418610241465992
1992,Marquises,45-49 ans,2,0.039191364684748
1992,Marquises,50-54 ans,1,-0.0360735358786041
1992,Marquises,50-54 ans,2,0.0644897379241388
1992,Marquises,55-59 ans,1,-0.0324751125616135
1992,Marquises,55-59 ans,2,0.0299018891483432
1992,Marquises,60-64 ans,1,-0.0236225764795453
1992,Marquises,60-64 ans,2,0.0238551135033295
1992,Marquises,65-69 ans,1,-0.0178509428265764
1992,Marquises,65-69 ans,2,0.0189400781151877
1992,Marquises,70-74 ans,1,-0.0105178654642592
1992,Marquises,70-74 ans,2,0.0121424993034684
1992,Marquises,75-79 ans,1,-0.00626708524491176
1992,Marquises,75-79 ans,2,0.0085892221468137
1992,Marquises,80 ans et plus,1,-0.00260194127762354
1992,Marquises,80 ans et plus,2,0.00207774659363755
1992,Marquises,Moins de 5 ans,1,-0.11944093714927
1992,Marquises,Moins de 5 ans,2,0.0940776342817376
1992,Australes,05-09 ans,1,-0.157041985755444
1992,Australes,05-09 ans,2,0.172863099115426
1992,Australes,10-14 ans,1,-0.132239947159621
1992,Australes,10-14 ans,2,0.139513466722655
1992,Australes,15-19 ans,1,-0.117322107412969
1992,Australes,15-19 ans,2,0.120610240762944
1992,Australes,20-24 ans,1,-0.0964531693396587
1992,Australes,20-24 ans,2,0.0884615199757763
1992,Australes,25-29 ans,1,-0.065067032870562
1992,Australes,25-29 ans,2,0.0732241736468019
1992,Australes,30-34 ans,1,-0.0723278820790014
1992,Australes,30-34 ans,2,0.0770209282243452
1992,Australes,35-39 ans,1,-0.0661149380862312
1992,Australes,35-39 ans,2,0.0621745493915917
1992,Australes,40-44 ans,1,-0.0431968391541739
1992,Australes,40-44 ans,2,0.044694871608031
1992,Australes,45-49 ans,1,-0.0358810270582722
1992,Australes,45-49 ans,2,0.0373602948614209
1992,Australes,50-54 ans,1,-0.0319122980434542
1992,Australes,50-54 ans,2,0.0347449504727547
1992,Australes,55-59 ans,1,-0.0327777853785228
1992,Australes,55-59 ans,2,0.0318385211981781
1992,Australes,60-64 ans,1,-0.0249598965690617
1992,Australes,60-64 ans,2,0.0236012995567322
1992,Australes,65-69 ans,1,-0.0197431727257906
1992,Australes,65-69 ans,2,0.0173808448245754
1992,Australes,70-74 ans,1,-0.00797565177338683
1992,Australes,70-74 ans,2,0.0123131282266765
1992,Australes,75-79 ans,1,-0.0054940560273718
1992,Australes,75-79 ans,2,0.0059406397867904
1992,Australes,80 ans et plus,1,-0.00095949905009689
1992,Australes,80 ans et plus,2,0.00675992026848534
1992,Australes,Moins de 5 ans,1,-0.0895897440867154
1992,Australes,Moins de 5 ans,2,0.050758154865446
1992,Tuamotu-Gambier,05-09 ans,1,-0.127963198539235
1992,Tuamotu-Gambier,05-09 ans,2,0.169645925792864
1992,Tuamotu-Gambier,10-14 ans,1,-0.0907686517486143
1992,Tuamotu-Gambier,10-14 ans,2,0.123467545804563
1992,Tuamotu-Gambier,15-19 ans,1,-0.0937251880654468
1992,Tuamotu-Gambier,15-19 ans,2,0.106628852080665
1992,Tuamotu-Gambier,20-24 ans,1,-0.107356452805055
1992,Tuamotu-Gambier,20-24 ans,2,0.102278301932942
1992,Tuamotu-Gambier,25-29 ans,1,-0.114789287170223
1992,Tuamotu-Gambier,25-29 ans,2,0.0872707115962197
1992,Tuamotu-Gambier,30-34 ans,1,-0.0966915016035239
1992,Tuamotu-Gambier,30-34 ans,2,0.0724060974802215
1992,Tuamotu-Gambier,35-39 ans,1,-0.0885167907678231
1992,Tuamotu-Gambier,35-39 ans,2,0.0590572412542957
1992,Tuamotu-Gambier,40-44 ans,1,-0.0485630107927407
1992,Tuamotu-Gambier,40-44 ans,2,0.0404366145263252
1992,Tuamotu-Gambier,45-49 ans,1,-0.0371154943798267
1992,Tuamotu-Gambier,45-49 ans,2,0.0351562780480609
1992,Tuamotu-Gambier,50-54 ans,1,-0.0359635111718465
1992,Tuamotu-Gambier,50-54 ans,2,0.0377894339439153
1992,Tuamotu-Gambier,55-59 ans,1,-0.0296207177410422
1992,Tuamotu-Gambier,55-59 ans,2,0.0302083350391803
1992,Tuamotu-Gambier,60-64 ans,1,-0.0218527452708356
1992,Tuamotu-Gambier,60-64 ans,2,0.0235727267547224
1992,Tuamotu-Gambier,65-69 ans,1,-0.0174022614712739
1992,Tuamotu-Gambier,65-69 ans,2,0.0168018264340903
1992,Tuamotu-Gambier,70-74 ans,1,-0.00815602084265101
1992,Tuamotu-Gambier,70-74 ans,2,0.0133304225810219
1992,Tuamotu-Gambier,75-79 ans,1,-0.00502564076271388
1992,Tuamotu-Gambier,75-79 ans,2,0.0076922466451921
1992,Tuamotu-Gambier,80 ans et plus,1,-0.00152620038939572
1992,Tuamotu-Gambier,80 ans et plus,2,0.0043462671596134
1992,Tuamotu-Gambier,Moins de 5 ans,1,-0.0851645154593965
1992,Tuamotu-Gambier,Moins de 5 ans,2,0.0684363553635545
1993,Iles Du Vent,05-09 ans,1,-0.113379010213064
1993,Iles Du Vent,05-09 ans,2,0.116675000538614
1993,Iles Du Vent,10-14 ans,1,-0.100550166231259
1993,Iles Du Vent,10-14 ans,2,0.105727976736562
1993,Iles Du Vent,15-19 ans,1,-0.0920933753612057
1993,Iles Du Vent,15-19 ans,2,0.0964216287538347
1993,Iles Du Vent,20-24 ans,1,-0.0932198518825551
1993,Iles Du Vent,20-24 ans,2,0.0931804868773447
1993,Iles Du Vent,25-29 ans,1,-0.0974897173784512
1993,Iles Du Vent,25-29 ans,2,0.094748050604078
1993,Iles Du Vent,30-34 ans,1,-0.0844966937506072
1993,Iles Du Vent,30-34 ans,2,0.0828331929370453
1993,Iles Du Vent,35-39 ans,1,-0.0724008578545085
1993,Iles Du Vent,35-39 ans,2,0.0711822968287077
1993,Iles Du Vent,40-44 ans,1,-0.0588215445039189
1993,Iles Du Vent,40-44 ans,2,0.0561183558147666
1993,Iles Du Vent,45-49 ans,1,-0.0563923364059121
1993,Iles Du Vent,45-49 ans,2,0.0441507301801098
1993,Iles Du Vent,50-54 ans,1,-0.0391864309166964
1993,Iles Du Vent,50-54 ans,2,0.0356170518117602
1993,Iles Du Vent,55-59 ans,1,-0.0292807349208492
1993,Iles Du Vent,55-59 ans,2,0.0281866907021989
1993,Iles Du Vent,60-64 ans,1,-0.02119262345742
1993,Iles Du Vent,60-64 ans,2,0.0214015871464685
1993,Iles Du Vent,65-69 ans,1,-0.0139561182662548
1993,Iles Du Vent,65-69 ans,2,0.0151831977960047
1993,Iles Du Vent,70-74 ans,1,-0.00760147986378222
1993,Iles Du Vent,70-74 ans,2,0.0107028901051964
1993,Iles Du Vent,75-79 ans,1,-0.00476264181717888
1993,Iles Du Vent,75-79 ans,2,0.00647210959186625
1993,Iles Du Vent,80 ans et plus,1,-0.00157556266542785
1993,Iles Du Vent,80 ans et plus,2,0.00504506177510125
1993,Iles Du Vent,Moins de 5 ans,1,-0.119628262164226
1993,Iles Du Vent,Moins de 5 ans,2,0.117923349960406
1993,Iles Sous-Le-Vent,05-09 ans,1,-0.113622180790632
1993,Iles Sous-Le-Vent,05-09 ans,2,0.11466645919448
1993,Iles Sous-Le-Vent,10-14 ans,1,-0.105546432276405
1993,Iles Sous-Le-Vent,10-14 ans,2,0.0890136238616427
1993,Iles Sous-Le-Vent,15-19 ans,1,-0.0952028575088399
1993,Iles Sous-Le-Vent,15-19 ans,2,0.0983770944292348
1993,Iles Sous-Le-Vent,20-24 ans,1,-0.0917429102032435
1993,Iles Sous-Le-Vent,20-24 ans,2,0.09303020631901
1993,Iles Sous-Le-Vent,25-29 ans,1,-0.0911727305289727
1993,Iles Sous-Le-Vent,25-29 ans,2,0.0921764889367262
1993,Iles Sous-Le-Vent,30-34 ans,1,-0.0804849352643751
1993,Iles Sous-Le-Vent,30-34 ans,2,0.0822763973488392
1993,Iles Sous-Le-Vent,35-39 ans,1,-0.0704194430896142
1993,Iles Sous-Le-Vent,35-39 ans,2,0.0711165948235067
1993,Iles Sous-Le-Vent,40-44 ans,1,-0.0576476154819979
1993,Iles Sous-Le-Vent,40-44 ans,2,0.0558273244543706
1993,Iles Sous-Le-Vent,45-49 ans,1,-0.048140750347977
1993,Iles Sous-Le-Vent,45-49 ans,2,0.0441572396647469
1993,Iles Sous-Le-Vent,50-54 ans,1,-0.0332397982171998
1993,Iles Sous-Le-Vent,50-54 ans,2,0.036095474939452
1993,Iles Sous-Le-Vent,55-59 ans,1,-0.0299204313288302
1993,Iles Sous-Le-Vent,55-59 ans,2,0.0279315191098571
1993,Iles Sous-Le-Vent,60-64 ans,1,-0.0220589970848793
1993,Iles Sous-Le-Vent,60-64 ans,2,0.0215729238895879
1993,Iles Sous-Le-Vent,65-69 ans,1,-0.0145172164597567
1993,Iles Sous-Le-Vent,65-69 ans,2,0.0158584996099623
1993,Iles Sous-Le-Vent,70-74 ans,1,-0.00828099415172841
1993,Iles Sous-Le-Vent,70-74 ans,2,0.00956867002482692
1993,Iles Sous-Le-Vent,75-79 ans,1,-0.00492351464551897
1993,Iles Sous-Le-Vent,75-79 ans,2,0.00680778231161376
1993,Iles Sous-Le-Vent,80 ans et plus,1,-0.00255752053466769
1993,Iles Sous-Le-Vent,80 ans et plus,2,0.00550530592060366
1993,Iles Sous-Le-Vent,Moins de 5 ans,1,-0.124056799906856
1993,Iles Sous-Le-Vent,Moins de 5 ans,2,0.119718896513222
1993,Marquises,05-09 ans,1,-0.125589196344065
1993,Marquises,05-09 ans,2,0.13902238305449
1993,Marquises,10-14 ans,1,-0.122540922196179
1993,Marquises,10-14 ans,2,0.13387624144728
1993,Marquises,15-19 ans,1,-0.10601307847875
1993,Marquises,15-19 ans,2,0.110106664960253
1993,Marquises,20-24 ans,1,-0.0891569946396356
1993,Marquises,20-24 ans,2,0.0913042856124046
1993,Marquises,25-29 ans,1,-0.0766450230091643
1993,Marquises,25-29 ans,2,0.0748823301610145
1993,Marquises,30-34 ans,1,-0.0739983220022531
1993,Marquises,30-34 ans,2,0.0791805231675964
1993,Marquises,35-39 ans,1,-0.0634598305474691
1993,Marquises,35-39 ans,2,0.0627023384923723
1993,Marquises,40-44 ans,1,-0.0458689293564074
1993,Marquises,40-44 ans,2,0.0474221384939978
1993,Marquises,45-49 ans,1,-0.0415666987625068
1993,Marquises,45-49 ans,2,0.0376661392124314
1993,Marquises,50-54 ans,1,-0.0366218345819307
1993,Marquises,50-54 ans,2,0.038087835496552
1993,Marquises,55-59 ans,1,-0.0330446342255913
1993,Marquises,55-59 ans,2,0.0315192044205877
1993,Marquises,60-64 ans,1,-0.0248912846530169
1993,Marquises,60-64 ans,2,0.0230774258783326
1993,Marquises,65-69 ans,1,-0.0175201807485089
1993,Marquises,65-69 ans,2,0.0189350995475906
1993,Marquises,70-74 ans,1,-0.011185606615398
1993,Marquises,70-74 ans,2,0.0121861503254873
1993,Marquises,75-79 ans,1,-0.00590599096804087
1993,Marquises,75-79 ans,2,0.00899960632674926
1993,Marquises,80 ans et plus,1,-0.00195525242877191
1993,Marquises,80 ans et plus,2,0.00184940572968007
1993,Marquises,Moins de 5 ans,1,-0.126299415281211
1993,Marquises,Moins de 5 ans,2,0.0894611530127451
1993,Australes,05-09 ans,1,-0.154943041809048
1993,Australes,05-09 ans,2,0.178503902453959
1993,Australes,10-14 ans,1,-0.124704223184289
1993,Australes,10-14 ans,2,0.146862785341787
1993,Australes,15-19 ans,1,-0.124711361157626
1993,Australes,15-19 ans,2,0.122424454093013
1993,Australes,20-24 ans,1,-0.0945804630171674
1993,Australes,20-24 ans,2,0.0887361786907757
1993,Australes,25-29 ans,1,-0.0620035090466012
1993,Australes,25-29 ans,2,0.0762234927388163
1993,Australes,30-34 ans,1,-0.0785613854361897
1993,Australes,30-34 ans,2,0.0805970987015255
1993,Australes,35-39 ans,1,-0.0634788005028159
1993,Australes,35-39 ans,2,0.0633387044283753
1993,Australes,40-44 ans,1,-0.0471931597983291
1993,Australes,40-44 ans,2,0.0486004914495266
1993,Australes,45-49 ans,1,-0.0371191158518599
1993,Australes,45-49 ans,2,0.0360253254123856
1993,Australes,50-54 ans,1,-0.031324310556864
1993,Australes,50-54 ans,2,0.0358030732037543
1993,Australes,55-59 ans,1,-0.0333929519556723
1993,Australes,55-59 ans,2,0.0342062024241366
1993,Australes,60-64 ans,1,-0.0303941049983587
1993,Australes,60-64 ans,2,0.0243870771680079
1993,Australes,65-69 ans,1,-0.0183525803348173
1993,Australes,65-69 ans,2,0.0189755760697872
1993,Australes,70-74 ans,1,-0.00938525315507876
1993,Australes,70-74 ans,2,0.0114781926359679
1993,Australes,75-79 ans,1,-0.00648473059870484
1993,Australes,75-79 ans,2,0.00816482042361725
